Ciudad de Mexico,Acapulco,Campeche,Cancun,Chichen Itza,Chihuahua,Cozumel,Cuernavaca,Guadalajara,Hermosillo,Isla Mujeres,Ixtapa Zihuatanejo,La Paz,Los Cabos,Merida,Monterrey,Morelia,Nuevo Vallarta,Oaxaca de Juarez,Playa del Carmen,Puebla,Puerto Vallarta,Queretaro,San Luis Potosi,San Miguel de Allende,Taxco,Tequila,Tlaxcala,Tuxtla Gutierrez,Villahermosa,Zacatecas
4,3,0,6,0,1,0,0,0,2,0,1,0,0,2,3,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0
6,2,0,6,0,2,0,1,0,1,0,0,0,0,4,1,0,0,0,1,4,1,1,0,0,0,0,0,0,2,0
6,0,1,5,0,1,1,0,1,1,0,0,0,1,2,1,1,1,1,1,5,0,1,0,0,0,0,0,0,3,0
3,1,0,3,0,0,0,1,1,3,0,0,0,0,1,1,1,1,0,0,5,1,0,1,0,0,0,0,0,1,0
5,0,0,3,0,1,0,0,0,1,0,0,0,4,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
6,0,0,6,0,1,0,0,2,0,0,0,0,0,6,1,0,1,0,1,3,0,0,1,0,0,0,0,0,1,0
5,0,2,6,0,0,0,1,0,2,0,0,0,1,6,0,2,1,0,0,3,0,0,2,0,0,0,1,0,1,0
5,1,3,6,0,1,0,2,1,1,0,0,0,2,6,2,1,0,0,0,2,0,0,0,1,0,0,0,0,3,0
4,2,2,8,0,2,0,2,0,1,0,1,0,0,5,1,0,0,0,1,3,2,0,0,0,0,0,0,0,3,0
11,0,0,4,0,2,1,1,1,2,0,0,1,0,10,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,1
5,1,1,8,0,2,0,0,1,0,0,0,0,2,7,2,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0
3,1,3,4,0,1,0,0,1,2,0,0,0,1,9,3,1,0,0,1,0,0,3,0,0,0,0,0,0,2,0
9,1,0,7,0,2,0,1,0,2,1,0,0,5,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6,3,0,4,0,2,0,0,2,0,0,0,1,3,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,3,0
3,2,3,3,0,1,1,0,0,1,0,0,0,2,5,0,1,0,0,1,2,0,1,1,0,0,0,0,1,2,0
9,1,1,4,0,1,1,1,0,1,1,1,0,4,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
6,1,0,4,0,2,0,0,2,3,0,1,1,0,10,0,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0
11,2,0,4,0,1,2,0,0,1,0,0,0,2,4,1,1,1,0,0,3,0,0,2,0,0,0,0,1,0,0
9,0,2,4,0,0,1,0,0,0,0,0,0,5,6,1,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0
6,0,3,5,0,3,2,0,1,1,0,0,1,5,5,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
3,0,2,7,0,4,0,0,0,3,0,0,0,3,12,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0
5,0,1,8,0,1,0,0,3,2,0,0,0,5,7,0,1,1,0,4,1,1,0,0,0,0,0,0,0,2,0
9,0,0,4,1,0,0,0,0,0,0,0,0,11,8,1,1,0,0,0,2,0,0,0,0,0,0,0,2,3,0
9,1,0,5,0,1,1,1,1,2,0,0,0,4,13,1,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0
9,0,1,4,0,0,0,0,0,3,0,1,0,5,4,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0
5,2,0,6,0,1,0,0,0,2,0,0,0,8,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,0
4,0,0,8,0,1,3,0,0,3,0,0,1,8,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9,2,2,3,0,0,1,0,2,2,0,0,0,9,8,1,0,0,0,0,3,1,0,3,0,0,0,0,0,2,0
13,1,4,7,0,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
6,0,1,3,0,1,2,1,1,1,0,0,0,8,11,1,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0
8,0,0,3,0,0,1,0,1,1,0,0,0,14,11,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0
15,0,0,5,0,2,0,0,0,4,0,0,0,7,6,0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,0
19,0,1,1,0,0,0,0,1,2,0,0,0,12,9,2,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
9,0,0,11,0,3,0,0,0,3,0,0,1,15,5,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
11,1,3,3,0,0,0,0,0,0,0,0,0,10,7,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,0
23,2,4,5,0,0,1,0,3,0,0,1,0,8,9,0,0,0,0,3,2,2,0,0,0,0,0,0,1,3,0
21,0,0,8,0,0,0,0,2,1,1,0,0,17,4,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0
19,1,0,7,0,1,0,0,6,1,0,0,0,15,7,1,0,0,0,1,0,0,1,3,0,0,0,0,1,1,0
22,2,1,3,0,1,0,0,2,0,0,0,0,10,5,1,1,1,0,2,1,1,0,0,0,0,0,0,1,3,0
13,2,0,8,0,0,0,0,3,1,0,0,0,8,3,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1
21,1,1,1,0,1,1,0,1,1,0,0,0,8,5,2,0,0,0,1,3,1,1,0,0,0,0,0,0,2,0
29,2,1,2,0,0,0,0,1,3,0,0,2,9,3,2,1,0,0,2,2,2,0,1,0,0,0,0,0,2,0
21,5,0,8,0,0,0,0,2,0,0,0,1,13,4,0,5,2,0,0,0,1,0,2,0,0,0,0,0,0,0
31,7,2,3,0,0,1,1,1,4,0,0,1,8,3,4,0,0,0,1,1,1,2,0,0,0,0,0,3,0,0
22,2,2,3,0,0,1,0,2,1,0,0,0,14,10,2,0,1,0,1,3,1,3,1,0,0,0,0,0,1,0
30,4,0,4,0,0,0,0,2,1,0,0,0,7,7,2,1,1,0,1,3,2,0,2,0,0,0,0,0,0,0
30,3,2,3,0,0,1,0,3,0,0,0,0,7,7,2,3,2,3,0,3,0,3,1,0,0,0,0,0,2,0
25,5,5,6,0,2,0,2,3,1,0,0,0,7,5,0,0,0,1,2,4,1,1,0,0,0,0,0,1,1,0
29,10,1,4,0,2,0,0,5,0,0,0,1,8,7,3,2,2,0,1,2,0,0,0,0,0,0,0,0,2,0
34,4,5,7,0,0,0,1,2,3,0,0,0,5,4,2,2,2,0,2,1,2,0,0,0,0,0,0,1,1,0
34,7,0,12,0,1,0,0,3,2,2,1,2,7,2,3,4,1,1,2,0,3,3,3,0,0,0,0,0,2,0
41,14,3,5,0,1,0,0,4,3,0,0,0,8,4,4,2,5,0,2,1,2,2,0,0,0,0,0,0,2,0
44,11,1,10,0,3,0,0,4,3,0,0,3,14,8,4,1,1,0,0,3,4,0,0,0,0,0,0,1,5,0
38,4,1,5,0,0,1,0,4,0,0,0,1,9,4,1,1,3,0,1,3,1,1,0,0,0,0,0,1,0,0
36,20,1,5,0,1,1,0,7,3,0,2,2,12,3,4,3,4,1,3,7,1,3,1,0,0,0,0,1,3,0
37,21,1,6,0,1,0,0,5,2,0,1,1,9,2,2,3,2,0,1,2,1,1,3,0,0,0,0,3,0,0
50,12,1,11,0,0,0,0,4,3,0,1,0,3,2,4,3,4,2,1,5,1,3,3,0,0,0,1,3,3,1
42,12,0,8,1,0,0,1,8,3,0,0,1,5,2,9,3,2,1,1,11,6,3,0,0,0,0,0,4,2,0
47,18,2,10,0,0,1,1,4,5,0,0,2,8,4,4,6,4,1,0,7,9,4,0,0,0,0,0,0,3,1
51,16,4,6,0,0,0,1,9,4,0,3,2,2,2,12,7,7,0,1,1,5,3,2,0,0,0,0,1,2,0
65,15,3,4,0,1,0,1,10,5,0,0,1,5,5,6,6,1,0,2,5,7,3,0,0,0,0,0,1,2,2
46,16,4,12,0,1,0,1,18,5,0,1,3,5,6,2,2,3,3,2,2,6,5,4,0,0,0,0,4,2,0
63,28,3,4,0,0,0,0,13,4,0,0,1,5,6,7,6,2,1,2,7,10,2,1,0,0,0,1,6,1,1
61,13,3,11,0,0,1,0,7,4,0,2,3,3,6,6,11,7,1,3,5,12,8,1,0,0,0,1,1,1,0
78,13,1,4,0,0,0,3,17,10,0,1,1,6,1,9,5,5,0,2,8,16,9,1,0,0,0,0,8,3,2
57,19,5,7,0,0,0,1,16,0,0,1,2,4,2,9,9,5,2,4,7,17,2,2,1,0,0,0,3,2,0
66,25,1,7,0,1,0,0,9,8,0,2,3,0,6,5,2,6,7,0,8,6,4,1,0,1,0,0,3,2,1
59,16,4,13,0,1,0,0,12,4,0,5,3,4,5,7,5,2,3,2,7,6,2,4,0,0,0,0,3,6,0
62,23,1,6,1,2,0,3,9,1,0,1,1,5,3,10,6,4,2,7,6,4,4,5,0,0,0,0,4,3,2
53,23,5,8,0,0,0,2,7,1,1,1,3,2,4,9,5,4,1,4,11,5,2,0,0,0,0,0,2,8,1
69,14,3,6,0,3,2,0,9,3,0,2,0,0,4,7,4,5,0,3,12,10,7,1,0,0,0,1,0,2,2
58,22,5,9,0,4,0,1,11,9,0,4,1,4,8,11,4,4,1,2,10,6,9,3,1,1,0,1,0,5,1
75,9,3,8,0,3,0,1,13,7,0,1,3,3,4,10,2,7,3,2,13,9,4,4,1,0,0,0,4,3,0
70,15,2,10,0,2,0,0,10,4,0,2,5,4,2,13,10,6,3,2,10,9,5,2,0,0,0,0,2,2,1
56,14,6,9,0,2,1,0,11,1,0,1,2,0,4,8,11,1,5,1,13,10,7,0,0,0,0,1,3,4,1
77,15,3,13,0,2,0,1,6,2,0,4,1,1,7,17,6,6,1,2,15,8,9,6,0,0,0,0,3,1,0
74,13,5,7,0,0,0,0,13,5,0,0,2,1,4,15,3,2,2,2,21,6,9,1,1,0,0,1,2,3,0
66,13,2,8,1,1,0,2,12,1,0,2,2,0,2,14,10,7,4,2,25,6,4,0,0,1,0,1,4,1,0
70,12,2,12,0,1,0,1,21,7,0,2,2,4,5,13,6,2,1,3,24,5,8,2,1,0,0,1,3,3,0
66,9,6,5,0,0,0,6,9,5,0,1,4,1,3,18,6,5,5,1,19,3,5,4,1,0,0,0,3,4,1
60,8,3,12,0,1,0,7,14,3,0,2,5,2,8,16,5,2,2,5,19,4,6,6,3,0,0,0,4,12,2
42,9,3,5,0,0,0,3,12,5,0,1,2,0,4,17,3,1,3,1,12,5,10,3,0,0,1,1,7,3,1
63,12,2,6,0,0,1,1,10,4,0,0,2,1,2,18,4,4,0,2,11,8,5,7,0,0,0,2,1,7,3
48,9,5,15,0,1,0,0,18,4,1,1,2,1,5,14,7,0,2,4,22,8,5,10,0,0,0,1,3,3,1
56,8,1,6,1,1,0,4,11,3,0,1,0,0,3,13,5,6,2,1,25,6,12,2,2,1,0,0,4,4,0
70,7,6,8,0,0,0,5,10,7,0,3,1,0,4,13,3,3,3,1,15,5,6,6,1,0,0,1,2,4,0
60,8,4,7,0,1,0,3,17,4,0,2,3,0,5,5,6,5,0,0,21,6,4,6,1,0,0,0,5,8,0
45,9,4,3,0,0,0,4,8,4,0,1,0,2,2,8,3,3,4,1,16,4,9,1,2,1,0,0,2,3,1
55,17,7,6,0,0,0,2,13,4,0,1,0,1,6,16,12,2,4,3,18,3,8,2,1,0,0,3,4,1,0
41,7,2,3,0,0,0,0,16,2,0,0,1,2,7,16,3,5,1,4,21,7,7,10,1,2,0,1,2,5,0
53,6,8,8,0,1,0,1,9,5,0,0,1,0,4,16,3,2,1,0,28,2,9,4,1,0,1,1,3,9,4
46,8,1,5,0,0,0,2,9,5,0,0,1,0,5,9,2,0,3,3,17,2,7,4,1,1,1,1,1,4,0
48,5,2,7,1,0,0,3,16,7,0,4,1,2,4,17,6,1,2,2,12,2,6,4,0,1,0,2,2,3,0
50,4,3,5,0,0,0,2,7,4,0,1,1,0,9,18,5,2,2,0,24,1,4,3,1,1,0,1,2,3,0
49,1,5,7,0,0,0,2,17,8,0,0,1,0,3,4,4,1,2,3,17,3,9,1,0,0,0,0,2,3,1
48,8,4,6,0,0,0,3,11,5,1,0,1,1,3,7,2,3,4,4,20,1,5,6,0,1,0,0,1,4,0
39,7,5,4,0,0,1,3,13,7,0,1,2,0,6,18,2,2,0,5,17,1,6,3,0,0,0,0,1,2,0
38,2,7,6,0,0,0,3,8,1,0,0,1,0,11,6,3,2,2,2,11,4,8,4,2,1,0,0,1,8,0
41,2,7,6,0,0,0,2,13,1,0,2,3,0,4,13,2,1,0,1,14,1,6,3,1,0,0,0,3,6,2
34,1,1,2,0,0,1,3,8,1,0,0,4,0,10,4,3,0,1,0,8,2,0,3,0,0,1,0,4,9,0
